Location,Cal Date,Temp,Day of Week,Sequence,Power Demand
1815,9/10/2009,63.6,5,5367,5050.896533
1815,9/11/2009,61.9,6,5368,5300.221387
1815,9/12/2009,54.1,7,5369,5249.842007
1815,9/13/2009,55,1,5370,5146.989015
1815,9/14/2009,60.4,2,5371,5099.73498
1815,9/15/2009,63.7,3,5372,5241.01706
1815,9/16/2009,58,4,5373,5212.041301
1815,9/17/2009,56.1,5,5374,5045.189997
1815,9/18/2009,57.1,6,5375,5235.375084
1815,9/19/2009,57,7,5376,5243.930715
1815,9/20/2009,63.5,1,5377,5205.19819
1815,9/21/2009,48,2,5378,5068.099693
1815,9/22/2009,42,3,5379,5145.914667
1815,9/23/2009,42.6,4,5380,5111.598435
1815,9/24/2009,47.6,5,5381,4983.33811
1815,9/25/2009,49.5,6,5382,5215.616232
1815,9/26/2009,58.8,7,5383,5271.451887
1815,9/27/2009,68.3,1,5384,5214.647131
1815,9/28/2009,51.7,2,5385,5083.076803
1815,9/29/2009,59.8,3,5386,5225.029027
1815,9/30/2009,67,4,5387,5286.852777
1815,10/1/2009,53.3,5,5388,5028.639368
1815,10/2/2009,43.7,6,5389,5182.873918
1815,10/3/2009,44.9,7,5390,5179.649402
1815,10/4/2009,43.8,1,5391,5084.926235
1815,10/5/2009,53.6,2,5392,5068.12016
1815,10/6/2009,44.6,3,5393,5143.714636
1815,10/7/2009,50.2,4,5394,5149.336422
1815,10/8/2009,43.3,5,5395,4971.472599
1815,10/9/2009,33.6,6,5396,5105.474041
1815,10/10/2009,24.8,7,5397,5070.184719
1815,10/11/2009,21.8,1,5398,5009.623811
1815,10/12/2009,31.8,2,5399,4941.454526
1815,10/13/2009,37.6,3,5400,5122.80313
1815,10/14/2009,48.3,4,5401,5150.696379
1815,10/15/2009,56.8,5,5402,5038.226082
1815,10/16/2009,47.9,6,5403,5172.209297
1815,10/17/2009,48.7,7,5404,5199.689751
1815,10/18/2009,59.5,1,5405,5188.880025
1815,10/19/2009,61.3,2,5406,5132.929672
1815,10/20/2009,53,3,5407,5194.520497
1815,10/21/2009,36.8,4,5408,5110.452808
1815,10/22/2009,38.5,5,5409,4962.37398
1815,10/23/2009,41.5,6,5410,5157.4054
1815,10/24/2009,46.6,7,5411,5187.106996
1815,10/25/2009,40.5,1,5412,5048.698128
1815,10/26/2009,30.9,2,5413,4958.520098
1815,10/27/2009,39.3,3,5414,5110.310064
1815,10/28/2009,32.3,4,5415,5054.717766
1815,10/29/2009,25.5,5,5416,4900.163854
1815,10/30/2009,29.4,6,5417,5087.486008
1815,10/31/2009,45.1,7,5418,5184.422246
1815,11/1/2009,48.9,1,5419,5112.156306
1815,11/2/2009,43,2,5420,5026.561675
1815,11/3/2009,47.5,3,5421,5181.33182
1815,11/4/2009,42.6,4,5422,5129.144461
1815,11/5/2009,50.5,5,5423,5014.147346
1815,11/6/2009,57.6,6,5424,5227.176404
1815,11/7/2009,55.5,7,5425,5279.136361
1815,11/8/2009,51.1,1,5426,5140.308929
1815,11/9/2009,44,2,5427,5052.814974
1815,11/10/2009,39.6,3,5428,5096.989199
1815,11/11/2009,44.8,4,5429,5159.481191
1815,11/12/2009,53.7,5,5430,5030.810555
1815,11/13/2009,52,6,5431,5222.557594
1815,11/14/2009,33.5,7,5432,5150.437619
1815,11/15/2009,29.9,1,5433,4990.201565
1815,11/16/2009,26.9,2,5434,4946.698282
1815,11/17/2009,34.4,3,5435,5077.046548
1815,11/18/2009,40.5,4,5436,5109.944155
1815,11/19/2009,40,5,5437,4960.398466
1815,11/20/2009,35.2,6,5438,5093.327002
1815,11/21/2009,38.8,7,5439,5160.400798
1815,11/22/2009,37.7,1,5440,5021.263394
1815,11/23/2009,32.9,2,5441,4991.023719
1815,11/24/2009,28.5,3,5442,5051.288002
1815,11/25/2009,31.6,4,5443,5057.333998
1815,11/26/2009,39.6,5,5444,4933.935226
1815,11/27/2009,43.8,6,5445,5177.472261
1815,11/28/2009,43.6,7,5446,5218.675575
1815,11/29/2009,34.9,1,5447,4996.585947
1815,11/30/2009,33.3,2,5448,4996.902854
1815,12/1/2009,40.3,3,5449,5127.37131
1815,12/2/2009,22.3,4,5450,5018.320497
1815,12/3/2009,11.2,5,5451,4835.521847
1815,12/4/2009,10.8,6,5452,5066.445689
1815,12/5/2009,26.6,7,5453,5134.745965
1815,12/6/2009,17.9,1,5454,4943.14038
1815,12/7/2009,7.3,2,5455,4927.918871
1815,12/8/2009,4.5,3,5456,5042.812581
1815,12/9/2009,-3,4,5457,5008.130132
1815,12/10/2009,6.1,5,5458,4871.388739
1815,12/11/2009,15.6,6,5459,5051.915219
1815,12/12/2009,32.1,7,5460,5137.359159
1815,12/13/2009,38.3,1,5461,5035.177294
1815,12/14/2009,38.4,2,5462,5007.037558
1815,12/15/2009,29.5,3,5463,5085.684351
1815,12/16/2009,40.4,4,5464,5105.823627
1815,12/17/2009,39.4,5,5465,4938.876619
1815,12/18/2009,32.6,6,5466,5084.282663
1815,12/19/2009,27.6,7,5467,5128.343971
1815,12/20/2009,34,1,5468,4997.761123
1815,12/21/2009,40.3,2,5469,5038.617337
1815,12/22/2009,35.2,3,5470,5095.373029
1815,12/23/2009,26.8,4,5471,5035.760203
1815,12/24/2009,16.9,5,5472,4838.073826
1815,12/25/2009,14.3,6,5473,5032.878797
1815,12/26/2009,20.6,7,5474,5126.506597
1815,12/27/2009,23.3,1,5475,4969.390028
1815,12/28/2009,20.1,2,5476,4942.570175
1815,12/29/2009,22.1,3,5477,5022.46818
1815,12/30/2009,27,4,5478,5030.97444
1815,12/31/2009,23.5,5,5479,4827.52645
1815,1/1/2010,25.6,6,5480,5085.824118
1815,1/2/2010,31.7,7,5481,5170.878368
1815,1/3/2010,29,1,5482,4991.105216
1815,1/4/2010,27.8,2,5483,4954.450261
1815,1/5/2010,30,3,5484,5075.615802
1815,1/6/2010,31.9,4,5485,5053.176711
1815,1/7/2010,10.2,5,5486,4814.969531
1815,1/8/2010,12.3,6,5487,5056.728137
1815,1/9/2010,25.9,7,5488,5134.228751
1815,1/10/2010,31.3,1,5489,4984.629365
1815,1/11/2010,32.4,2,5490,4989.47803
1815,1/12/2010,36.4,3,5491,5094.789567
1815,1/13/2010,41.8,4,5492,5117.102087
1815,1/14/2010,37,5,5493,4905.165388
1815,1/15/2010,32.3,6,5494,5086.463793
1815,1/16/2010,33.8,7,5495,5140.65649
1815,1/17/2010,38.9,1,5496,5020.561062
1815,1/18/2010,34.3,2,5497,4991.778337
1815,1/19/2010,36.1,3,5498,5083.540565
1815,1/20/2010,29.2,4,5499,5015.557533
1815,1/21/2010,28,5,5500,4870.600921
1815,1/22/2010,37.8,6,5501,5122.507763
1815,1/23/2010,36.4,7,5502,5179.435594
1815,1/24/2010,32.6,1,5503,5023.92869
1815,1/25/2010,26.2,2,5504,4955.957226
1815,1/26/2010,24.2,3,5505,5045.851611
1815,1/27/2010,32.4,4,5506,5015.124056
1815,1/28/2010,24.9,5,5507,4853.360878
1815,1/29/2010,23.5,6,5508,5056.372476
1815,1/30/2010,29.6,7,5509,5163.544615
1815,1/31/2010,30.7,1,5510,5017.991623
1815,2/1/2010,32.1,2,5511,4978.905186
1815,2/2/2010,29.5,3,5512,5056.930377
1815,2/3/2010,34,4,5513,5042.407149
1815,2/4/2010,31.1,5,5514,4885.762811
1815,2/5/2010,31.6,6,5515,5082.180025
1815,2/6/2010,27.9,7,5516,5152.802577
1815,2/7/2010,28.6,1,5517,4971.486346
1815,2/8/2010,22.3,2,5518,4957.366523
1815,2/9/2010,14,3,5519,5059.240718
1815,2/10/2010,21.7,4,5520,5008.031758
1815,2/11/2010,28.2,5,5521,4849.529396
1815,2/12/2010,29.4,6,5522,5058.732034
1815,2/13/2010,36.8,7,5523,5196.298834
1815,2/14/2010,24.1,1,5524,4987.175453
1815,2/15/2010,20.7,2,5525,4932.482755
1815,2/16/2010,23.6,3,5526,5049.056582
1815,2/17/2010,29.7,4,5527,4997.574747
1815,2/18/2010,34,5,5528,4901.953176
1815,2/19/2010,26.4,6,5529,5082.547622
1815,2/20/2010,24.9,7,5530,5099.306904
1815,2/21/2010,21.3,1,5531,4983.295336
1815,2/22/2010,16.9,2,5532,4917.019853
1815,2/23/2010,22.5,3,5533,5061.972814
1815,2/24/2010,31.4,4,5534,5047.01347
1815,2/25/2010,35.9,5,5535,4889.859773
1815,2/26/2010,31.8,6,5536,5060.500552
1815,2/27/2010,32.7,7,5537,5158.23498
1815,2/28/2010,36.7,1,5538,5026.954465
1815,3/1/2010,33.7,2,5539,4958.234305
1815,3/2/2010,35.4,3,5540,5113.577662
1815,3/3/2010,38.5,4,5541,5060.420006
1815,3/4/2010,39.3,5,5542,4903.556091
1815,3/5/2010,38.5,6,5543,5141.766033
1815,3/6/2010,42.9,7,5544,5182.363332
1815,3/7/2010,36.1,1,5545,5068.286591
1815,3/8/2010,38.9,2,5546,5025.807088
1815,3/9/2010,40.7,3,5547,5142.463025
1815,3/10/2010,37.3,4,5548,5090.784259
1815,3/11/2010,32.7,5,5549,4899.981006
1815,3/12/2010,38.7,6,5550,5110.948481
1815,3/13/2010,39.4,7,5551,5163.222645
1815,3/14/2010,36.4,1,5552,5048.58162
1815,3/15/2010,35.5,2,5553,4989.952163
1815,3/16/2010,42.3,3,5554,5126.595459
1815,3/17/2010,50.1,4,5555,5153.946026
1815,3/18/2010,50.1,5,5556,4992.892053
1815,3/19/2010,31.8,6,5557,5097.546579
1815,3/20/2010,24.3,7,5558,5101.565848
1815,3/21/2010,36.3,1,5559,5057.991224
1815,3/22/2010,47.7,2,5560,5056.174532
1815,3/23/2010,45.6,3,5561,5155.906014
1815,3/24/2010,31,4,5562,5039.948573
1815,3/25/2010,30.8,5,5563,4881.467782
1815,3/26/2010,37.7,6,5564,5113.60942
1815,3/27/2010,36.6,7,5565,5145.202148
1815,3/28/2010,40.6,1,5566,5098.002762
1815,3/29/2010,49.4,2,5567,5063.309942
1815,3/30/2010,59.6,3,5568,5250.094262
1815,3/31/2010,61.9,4,5569,5192.667413
1815,4/1/2010,54.2,5,5570,4968.478429
1815,4/2/2010,38.1,6,5571,5137.440871
1815,4/3/2010,39.7,7,5572,5167.017674
1815,4/4/2010,46.6,1,5573,5099.653022
1815,4/5/2010,54.3,2,5574,5087.968825
1815,4/6/2010,48.9,3,5575,5173.002332
1815,4/7/2010,37,4,5576,5057.611415
1815,4/8/2010,40.5,5,5577,4917.590181
1815,4/9/2010,49.9,6,5578,5181.733446
1815,4/10/2010,49.2,7,5579,5210.213256
1815,4/11/2010,49.3,1,5580,5110.749678
1815,4/12/2010,55.2,2,5581,5116.855569
1815,4/13/2010,58.6,3,5582,5251.085333
1815,4/14/2010,49.6,4,5583,5134.060601
1815,4/15/2010,54.8,5,5584,4979.400276
1815,4/16/2010,47.6,6,5585,5165.184136
1815,4/17/2010,40.7,7,5586,5158.109052
1815,4/18/2010,47.8,1,5587,5130.572875
1815,4/19/2010,51.6,2,5588,5101.154618
1815,4/20/2010,52.9,3,5589,5203.160233
1815,4/21/2010,50.1,4,5590,5163.438079
1815,4/22/2010,53.8,5,5591,4961.254925
1815,4/23/2010,42.8,6,5592,5161.264989
1815,4/24/2010,42.5,7,5593,5198.023934
1815,4/25/2010,48.5,1,5594,5125.677171
1815,4/26/2010,40.6,2,5595,5058.948788
1815,4/27/2010,42.9,3,5596,5170.209359
1815,4/28/2010,61.2,4,5597,5212.639276
1815,4/29/2010,52.9,5,5598,4981.60626
1815,4/30/2010,39.6,6,5599,5142.781252
1815,5/1/2010,40,7,5600,5172.044492
1815,5/2/2010,40.5,1,5601,5107.336207
1815,5/3/2010,45.3,2,5602,5051.026879
1815,5/4/2010,62.1,3,5603,5272.472047
1815,5/5/2010,51.8,4,5604,5149.652961
1815,5/6/2010,54.4,5,5605,4968.929089
1815,5/7/2010,41.4,6,5606,5141.268978
1815,5/8/2010,46.1,7,5607,5213.007334
1815,5/9/2010,55.8,1,5608,5169.401258
1815,5/10/2010,61.7,2,5609,5157.770727
1815,5/11/2010,47.1,3,5610,5189.068579
1815,5/12/2010,42.5,4,5611,5110.46996
1815,5/13/2010,37.9,5,5612,4863.236238
1815,5/14/2010,43.6,6,5613,5139.021602
1815,5/15/2010,46.6,7,5614,5197.699049
1815,5/16/2010,52.1,1,5615,5171.871832
1815,5/17/2010,54.9,2,5616,5123.544646
1815,5/18/2010,57.1,3,5617,5259.121111
1815,5/19/2010,55.1,4,5618,5182.795305
1815,5/20/2010,56,5,5619,4949.621786
1815,5/21/2010,60.3,6,5620,5251.836637
1815,5/22/2010,72.2,7,5621,5371.780853
1815,5/23/2010,63.2,1,5622,5203.54124
1815,5/24/2010,61.2,2,5623,5150.485302
1815,5/25/2010,56.5,3,5624,5222.323105
1815,5/26/2010,61.7,4,5625,5211.016754
1815,5/27/2010,62.8,5,5626,5020.270052
1815,5/28/2010,73.5,6,5627,5296.662627
1815,5/29/2010,73.7,7,5628,5349.137128
1815,5/30/2010,59.6,1,5629,5198.340288
1815,5/31/2010,63.3,2,5630,5159.04753
1815,6/1/2010,69.6,3,5631,5319.77625
1815,6/2/2010,63.6,4,5632,5228.742559
1815,6/3/2010,65.6,5,5633,5023.231605
1815,6/4/2010,69.8,6,5634,5285.472936
1815,6/5/2010,79.1,7,5635,5368.19239
1815,6/6/2010,71.4,1,5636,5272.663977
1815,6/7/2010,78,2,5637,5212.713256
1815,6/8/2010,72.1,3,5638,5342.920589
1815,6/9/2010,69,4,5639,5245.002087
1815,6/10/2010,74.8,5,5640,5052.415925
1815,6/11/2010,69.8,6,5641,5287.118963
1815,6/12/2010,54.7,7,5642,5244.093986
1815,6/13/2010,53.9,1,5643,5180.8834
1815,6/14/2010,52.5,2,5644,5106.427125
1815,6/15/2010,60.2,3,5645,5238.492268
1815,6/16/2010,69.9,4,5646,5279.209359
1815,6/17/2010,74.6,5,5647,5057.241424
1815,6/18/2010,75.8,6,5648,5317.15201
1815,6/19/2010,74.2,7,5649,5345.462289
1815,6/20/2010,78,1,5650,5317.359282
1815,6/21/2010,72.7,2,5651,5211.504357
1815,6/22/2010,75,3,5652,5366.022215
1815,6/23/2010,72.6,4,5653,5277.213961
1815,6/24/2010,69.5,5,5654,5027.131881
1815,6/25/2010,76.9,6,5655,5353.811936
1815,6/26/2010,76.6,7,5656,5397.091408
1815,6/27/2010,67.9,1,5657,5245.874287
1815,6/28/2010,66.7,2,5658,5163.113378
1815,6/29/2010,73.4,3,5659,5355.51031
1815,6/30/2010,71.2,4,5660,5281.259343
1815,7/1/2010,72.6,5,5661,5074.859988
1815,7/2/2010,75.7,6,5662,5341.913931
1815,7/3/2010,77.5,7,5663,5403.146701
1815,7/4/2010,73.7,1,5664,5258.183154
1815,7/5/2010,64.7,2,5665,5174.44486
1815,7/6/2010,71.7,3,5666,5315.320927
1815,7/7/2010,65,4,5667,5220.071678
1815,7/8/2010,59.8,5,5668,4992.875054
1815,7/9/2010,62.1,6,5669,5260.418073
1815,7/10/2010,70.3,7,5670,5329.63452
1815,7/11/2010,72.6,1,5671,5266.706014
1815,7/12/2010,71.8,2,5672,5191.379534
1815,7/13/2010,78.6,3,5673,5331.901994
1815,7/14/2010,80.9,4,5674,5278.24934
1815,7/15/2010,73.9,5,5675,5046.327524
1815,7/16/2010,77,6,5676,5357.596042
1815,7/17/2010,80.1,7,5677,5408.34305
1815,7/18/2010,78.7,1,5678,5299.6861
1815,7/19/2010,76.1,2,5679,5244.518564
1815,7/20/2010,74.7,3,5680,5368.955661
1815,7/21/2010,68.2,4,5681,5222.124946
1815,7/22/2010,74.1,5,5682,5027.87984
1815,7/23/2010,72,6,5683,5308.77622
1815,7/24/2010,70.2,7,5684,5349.152071
1815,7/25/2010,68.6,1,5685,5265.818319
1815,7/26/2010,69.5,2,5686,5205.177907
1815,7/27/2010,77.4,3,5687,5348.070543
1815,7/28/2010,73.4,4,5688,5268.856336
1815,7/29/2010,73.3,5,5689,5025.20402
1815,7/30/2010,74.2,6,5690,5302.008315
1815,7/31/2010,68,7,5691,5339.242498
1815,8/1/2010,72.1,1,5692,5290.566616
1815,8/2/2010,74.4,2,5693,5250.406658
1815,8/3/2010,67.2,3,5694,5293.887542
1815,8/4/2010,68.9,4,5695,5223.565664
1815,8/5/2010,65.2,5,5696,5016.992206
1815,8/6/2010,66.7,6,5697,5259.359405
1815,8/7/2010,72.6,7,5698,5348.052041
1815,8/8/2010,73.3,1,5699,5285.150046
1815,8/9/2010,64.7,2,5700,5203.690887
1815,8/10/2010,70.5,3,5701,5304.137496
1815,8/11/2010,74.4,4,5702,5261.152685
1815,8/12/2010,74.1,5,5703,5041.325867
1815,8/13/2010,71.5,6,5704,5290.516293
1815,8/14/2010,70.4,7,5705,5318.132863
1815,8/15/2010,66,1,5706,5255.909083
1815,8/16/2010,64.9,2,5707,5206.39552
1815,8/17/2010,66.8,3,5708,5271.565695
1815,8/18/2010,73.4,4,5709,5252.902363
1815,8/19/2010,75.7,5,5710,5074.259957
1815,8/20/2010,71.7,6,5711,5325.766953
1815,8/21/2010,73.4,7,5712,5362.948389
1815,8/22/2010,73.6,1,5713,5300.206996
1815,8/23/2010,74,2,5714,5257.703682
1815,8/24/2010,62.8,3,5715,5283.516079
1815,8/25/2010,63.2,4,5716,5212.687266
1815,8/26/2010,69.4,5,5717,5028.017643
1815,8/27/2010,73.3,6,5718,5342.896072
1815,8/28/2010,74.4,7,5719,5371.698711
1815,8/29/2010,72.7,1,5720,5306.950384
1815,8/30/2010,68.1,2,5721,5178.018656
1815,8/31/2010,72.9,3,5722,5315.555017
1815,9/1/2010,68.3,4,5723,5217.993157
1815,9/2/2010,67.1,5,5724,4993.981252
1815,9/3/2010,60,6,5725,5248.695581
1815,9/4/2010,69.3,7,5726,5301.635195
1815,9/5/2010,75.3,1,5727,5291.426849
1815,9/6/2010,74.7,2,5728,5219.701688
1815,9/7/2010,60.4,3,5729,5268.481006
1815,9/8/2010,65.3,4,5730,5222.182602
1815,9/9/2010,67.1,5,5731,5022.627278
1815,9/10/2010,66.9,6,5732,5291.624302
1815,9/11/2010,62.5,7,5733,5260.973366
1815,9/12/2010,66.1,1,5734,5243.069346
1815,9/13/2010,68.7,2,5735,5221.59282
1815,9/14/2010,72,3,5736,5307.922246
1815,9/15/2010,73.3,4,5737,5231.942099
1815,9/16/2010,67.4,5,5738,4980.392176
1815,9/17/2010,70,6,5739,5350.169623
1815,9/18/2010,70.9,7,5740,5354.786499
1815,9/19/2010,66.9,1,5741,5252.270328
1815,9/20/2010,72.1,2,5742,5212.012642
1815,9/21/2010,71,3,5743,5299.546763
1815,9/22/2010,66.4,4,5744,5205.234244
1815,9/23/2010,64.4,5,5745,4962.351488
1815,9/24/2010,61.5,6,5746,5307.920068
1815,9/25/2010,65.9,7,5747,5322.934581
1815,9/26/2010,64.5,1,5748,5247.133937
1815,9/27/2010,70.4,2,5749,5220.578889
1815,9/28/2010,66.7,3,5750,5297.205431
1815,9/29/2010,70.5,4,5751,5225.383523
1815,9/30/2010,59.8,5,5752,4951.32108
1815,10/1/2010,62.5,6,5753,5288.219392
1815,10/2/2010,58.9,7,5754,5284.096257
1815,10/3/2010,54.1,1,5755,5153.488033
1815,10/4/2010,60.1,2,5756,5130.470083
1815,10/5/2010,62.8,3,5757,5261.962105
1815,10/6/2010,63.6,4,5758,5206.188585
1815,10/7/2010,62.1,5,5759,4936.564099
1815,10/8/2010,61.9,6,5760,5297.61344
1815,10/9/2010,54.2,7,5761,5227.424455
1815,10/10/2010,52.3,1,5762,5140.446333
1815,10/11/2010,55.3,2,5763,5138.731728
1815,10/12/2010,48.1,3,5764,5223.813931
1815,10/13/2010,47.1,4,5765,5124.714606
1815,10/14/2010,54.6,5,5766,4896.941669
1815,10/15/2010,58.6,6,5767,5249.631359
1815,10/16/2010,59.6,7,5768,5250.186315
1815,10/17/2010,54.3,1,5769,5149.214851
1815,10/18/2010,55,2,5770,5113.535041
1815,10/19/2010,51.7,3,5771,5251.722829
1815,10/20/2010,53.8,4,5772,5164.700951
1815,10/21/2010,50.8,5,5773,4905.574164
1815,10/22/2010,50,6,5774,5213.785763
1815,10/23/2010,51.9,7,5775,5229.159251
1815,10/24/2010,54.2,1,5776,5156.170482
1815,10/25/2010,54.5,2,5777,5103.4973
1815,10/26/2010,41.2,3,5778,5150.164345
1815,10/27/2010,40.6,4,5779,5085.094814
1815,10/28/2010,36,5,5780,4796.950169
1815,10/29/2010,53.6,6,5781,5239.566186
1815,10/30/2010,59.1,7,5782,5240.20089
1815,10/31/2010,54.9,1,5783,5167.690672
1815,11/1/2010,45.7,2,5784,5083.850384
1815,11/2/2010,47.1,3,5785,5217.660632
1815,11/3/2010,51.8,4,5786,5116.798987
1815,11/4/2010,43.5,5,5787,4819.58518
1815,11/5/2010,46.6,6,5788,5193.245075
1815,11/6/2010,52.2,7,5789,5227.286069
1815,11/7/2010,54.6,1,5790,5189.687696
1815,11/8/2010,52.4,2,5791,5099.436729
1815,11/9/2010,52.8,3,5792,5220.523811
1815,11/10/2010,34,4,5793,5062.199202
1815,11/11/2010,32.9,5,5794,4749.869745
1815,11/12/2010,30.5,6,5795,5094.940963
1815,11/13/2010,29.4,7,5796,5113.678061
1815,11/14/2010,29.4,1,5797,5032.024087
1815,11/15/2010,33.3,2,5798,5004.14888
1815,11/16/2010,34.5,3,5799,5131.606812
1815,11/17/2010,36,4,5800,5084.596195
1815,11/18/2010,38.8,5,5801,4811.546824
1815,11/19/2010,52.2,6,5802,5243.432096
1815,11/20/2010,35,7,5803,5106.514422
1815,11/21/2010,45.4,1,5804,5136.209328
1815,11/22/2010,38.6,2,5805,5012.78027
1815,11/23/2010,29.8,3,5806,5140.265143
1815,11/24/2010,37.2,4,5807,5047.916048
1815,11/25/2010,19.2,5,5808,4753.443357
1815,11/26/2010,27.6,6,5809,5069.689997
1815,11/27/2010,32.7,7,5810,5103.727033
1815,11/28/2010,39.3,1,5811,5085.902117
1815,11/29/2010,27.8,2,5812,4964.496287
1815,11/30/2010,22.6,3,5813,5071.502946
1815,12/1/2010,35.5,4,5814,5035.39819
1815,12/2/2010,39.9,5,5815,4797.992176
1815,12/3/2010,47.4,6,5816,5203.571556
1815,12/4/2010,36,7,5817,5111.542222
1815,12/5/2010,27.9,1,5818,5030.848604
1815,12/6/2010,32.5,2,5819,4979.730347
1815,12/7/2010,37.9,3,5820,5149.682264
1815,12/8/2010,31.8,4,5821,5063.092605
1815,12/9/2010,44.4,5,5822,4862.856029
1815,12/10/2010,40.8,6,5823,5137.661369
1815,12/11/2010,36.2,7,5824,5116.792881
1815,12/12/2010,25,1,5825,4991.29101
1815,12/13/2010,48.5,2,5826,5095.223197
1815,12/14/2010,47.3,3,5827,5206.973213
1815,12/15/2010,47.8,4,5828,5145.118902
1815,12/16/2010,29.4,5,5829,4776.170114
1815,12/17/2010,23.3,6,5830,5061.436054
1815,12/18/2010,23.4,7,5831,5050.658239
1815,12/19/2010,35.2,1,5832,5050.219055
1815,12/20/2010,53.9,2,5833,5096.829426
1815,12/21/2010,34.1,3,5834,5158.667413
1815,12/22/2010,25.6,4,5835,5029.170144
1815,12/23/2010,34,5,5836,4761.045229
1815,12/24/2010,38,6,5837,5127.542528
1815,12/25/2010,30.1,7,5838,5097.314145
1815,12/26/2010,29.8,1,5839,5021.411169
1815,12/27/2010,35.5,2,5840,5025.344216
1815,12/28/2010,31.4,3,5841,5119.559497
1815,12/29/2010,34.3,4,5842,5048.724363
1815,12/30/2010,33.1,5,5843,4766.528352
1815,12/31/2010,6.6,6,5844,5063.380792
1815,1/1/2011,5.9,7,5845,5061.742712
1815,1/2/2011,16.6,1,5846,4997.259589
1815,1/3/2011,26.4,2,5847,4960.693648
1815,1/4/2011,21.6,3,5848,5095.001626
1815,1/5/2011,32.4,4,5849,5020.370083
1815,1/6/2011,34.2,5,5850,4760.765756
1815,1/7/2011,38.7,6,5851,5160.694508
1815,1/8/2011,33.7,7,5852,5115.680331
1815,1/9/2011,31.5,1,5853,5034.019761
1815,1/10/2011,12,2,5854,4948.936085
1815,1/11/2011,7.7,3,5855,5089.05695
1815,1/12/2011,11.6,4,5856,5016.259926
1815,1/13/2011,32.2,5,5857,4778.549555
1815,1/14/2011,38.5,6,5858,5143.512059
1815,1/15/2011,35,7,5859,5139.860448
1815,1/16/2011,33.6,1,5860,5014.520068
1815,1/17/2011,47.5,2,5861,5100.477846
1815,1/18/2011,39.6,3,5862,5174.027278
1815,1/19/2011,32.6,4,5863,5036.274716
1815,1/20/2011,19.6,5,5864,4742.695674
1815,1/21/2011,35.2,6,5865,5152.065081
1815,1/22/2011,36.1,7,5866,5126.132617
1815,1/23/2011,32.4,1,5867,4994.716109
1815,1/24/2011,30,2,5868,4997.261829
1815,1/25/2011,24.7,3,5869,5081.554587
1815,1/26/2011,35,4,5870,5052.506474
1815,1/27/2011,38.1,5,5871,4803.786898
1815,1/28/2011,43.3,6,5872,5190.518625
1815,1/29/2011,46.3,7,5873,5210.00402
1815,1/30/2011,32.5,1,5874,4985.476373
1815,1/31/2011,22.3,2,5875,4962.21255
1815,2/1/2011,-1.8,3,5876,5085.622185
1815,2/2/2011,-6.2,4,5877,4974.892053
1815,2/3/2011,9.1,5,5878,4707.447346
1815,2/4/2011,32.6,6,5879,5113.420743
1815,2/5/2011,33.3,7,5880,5133.294906
1815,2/6/2011,25.5,1,5881,4958.70988
1815,2/7/2011,19.6,2,5882,4979.8417
1815,2/8/2011,11.8,3,5883,5091.705953
1815,2/9/2011,4.2,4,5884,5005.120528
1815,2/10/2011,11.9,5,5885,4713.798006
1815,2/11/2011,22.6,6,5886,5125.448972
1815,2/12/2011,34.5,7,5887,5134.552838
1815,2/13/2011,45.6,1,5888,5078.452041
1815,2/14/2011,41,2,5889,5060.889844
1815,2/15/2011,49.9,3,5890,5225.479472
1815,2/16/2011,49.4,4,5891,5162.555968
1815,2/17/2011,49.8,5,5892,4833.727156
1815,2/18/2011,34.6,6,5893,5143.228997
1815,2/19/2011,43.3,7,5894,5161.664652
1815,2/20/2011,42,1,5895,5060.060693
1815,2/21/2011,35.9,2,5896,4977.005799
1815,2/22/2011,31.6,3,5897,5111.826051
1815,2/23/2011,41.4,4,5898,5102.915005
1815,2/24/2011,32.6,5,5899,4779.266769
1815,2/25/2011,21.5,6,5900,5124.425468
1815,2/26/2011,35.8,7,5901,5121.669377
1815,2/27/2011,44.8,1,5902,5061.327217
1815,2/28/2011,35.5,2,5903,4999.990242
1815,3/1/2011,47.9,3,5904,5173.855324
1815,3/2/2011,42.2,4,5905,5122.281221
1815,3/3/2011,48.8,5,5906,4838.250015
1815,3/4/2011,39.3,6,5907,5162.248144
1815,3/5/2011,29.7,7,5908,5092.420773
1815,3/6/2011,41.7,1,5909,5032.987849
1815,3/7/2011,32.9,2,5910,4968.415772
1815,3/8/2011,25.8,3,5911,5042.06054
1815,3/9/2011,34.6,4,5912,5067.475023
1815,3/10/2011,41.7,5,5913,4825.033875
1815,3/11/2011,54,6,5914,5254.313532
1815,3/12/2011,44.9,7,5915,5193.095428
1815,3/13/2011,42.1,1,5916,5021.559037
1815,3/14/2011,39,2,5917,4981.267352
1815,3/15/2011,47.1,3,5918,5175.506658
1815,3/16/2011,48.8,4,5919,5106.296042
1815,3/17/2011,60.2,5,5920,4906.238294
1815,3/18/2011,41.4,6,5921,5231.461031
1815,3/19/2011,45.3,7,5922,5174.672906
1815,3/20/2011,56.4,1,5923,5125.908868
1815,3/21/2011,53.1,2,5924,5101.472814
1815,3/22/2011,50.7,3,5925,5194.605953
1815,3/23/2011,45,4,5926,5126.693771
1815,3/24/2011,36.9,5,5927,4799.413071
1815,3/25/2011,44.1,6,5928,5221.875238
1815,3/26/2011,43.1,7,5929,5138.129886
