OFFER_DATE,AGE,GENDER,RACE,RFM_SCORE,CUSTOMER_SEGMENT,RESPONSE
4/13/2011,52,F,BLACK,900,segment-1,0
6/12/2011,52,M,BLACK,900,segment-1,0
11/21/2010,52,F,WHITE,600,segment-9,0
6/4/2011,52,F,BLACK,600,segment-9,0
1/9/2010,52,M,BLACK,600,segment-9,0
3/27/2010,52,M,WHITE,600,segment-9,0
6/25/2010,52,M,WHITE,600,segment-9,0
5/14/2011,52,M,BLACK,600,segment-9,0
8/21/2011,52,M,WHITE,600,segment-9,0
5/13/2010,52,F,WHITE,600,segment-8,0
5/15/2011,52,F,WHITE,600,segment-8,0
8/2/2011,52,F,BLACK,600,segment-8,0
8/14/2011,52,F,WHITE,600,segment-8,0
11/15/2011,52,F,BLACK,600,segment-8,0
8/7/2011,52,M,WHITE,600,segment-8,0
7/30/2010,52,F,HISPANIC,600,segment-7,0
11/21/2010,52,F,BLACK,600,segment-7,0
10/15/2011,52,F,HISPANIC,600,segment-7,0
7/21/2010,52,M,WHITE,600,segment-7,0
3/1/2011,52,M,BLACK,600,segment-7,0
2/18/2010,52,F,WHITE,600,segment-6,0
8/12/2010,52,F,WHITE,600,segment-6,0
11/19/2010,52,F,BLACK,600,segment-6,0
10/18/2010,52,M,BLACK,600,segment-6,0
10/3/2010,52,F,WHITE,600,segment-5,0
10/7/2010,52,F,WHITE,600,segment-5,0
12/2/2010,52,F,WHITE,600,segment-5,0
1/26/2011,52,F,WHITE,600,segment-5,0
2/11/2011,52,F,BLACK,600,segment-5,0
9/3/2011,52,F,BLACK,600,segment-5,0
9/11/2011,52,F,HISPANIC,600,segment-5,0
3/10/2010,52,M,WHITE,600,segment-5,0
3/10/2010,52,M,BLACK,600,segment-5,0
1/15/2011,52,M,BLACK,600,segment-5,0
3/12/2011,52,M,WHITE,600,segment-5,0
12/19/2010,52,F,BLACK,600,segment-4,0
10/19/2011,52,F,BLACK,600,segment-4,0
5/13/2010,52,M,BLACK,600,segment-4,0
5/31/2010,52,M,WHITE,600,segment-4,0
9/24/2010,52,F,WHITE,600,segment-3,0
5/24/2011,52,F,BLACK,600,segment-3,0
12/19/2010,52,M,BLACK,600,segment-3,0
1/17/2011,52,M,HISPANIC,600,segment-3,0
4/5/2011,52,M,WHITE,600,segment-3,0
10/7/2011,52,M,WHITE,600,segment-3,0
11/19/2011,52,M,BLACK,600,segment-3,0
3/24/2010,52,F,HISPANIC,600,segment-2,0
6/2/2010,52,F,WHITE,600,segment-2,0
11/23/2010,52,F,BLACK,600,segment-2,0
12/17/2010,52,F,BLACK,600,segment-2,0
1/1/2010,52,M,BLACK,600,segment-2,0
5/23/2010,52,M,BLACK,600,segment-2,0
10/13/2011,52,M,WHITE,600,segment-2,0
1/20/2010,52,F,BLACK,600,segment-10,0
4/17/2010,52,F,WHITE,600,segment-10,0
9/14/2010,52,M,BLACK,600,segment-1,0
3/27/2011,52,F,HISPANIC,300,segment-9,0
6/1/2011,52,F,BLACK,300,segment-9,0
11/7/2011,52,F,WHITE,300,segment-9,0
11/7/2011,52,F,WHITE,300,segment-9,0
1/26/2010,52,M,WHITE,300,segment-9,0
4/25/2011,52,M,HISPANIC,300,segment-9,0
10/23/2011,52,F,BLACK,300,segment-8,0
4/25/2010,52,F,BLACK,300,segment-7,0
7/21/2011,52,F,BLACK,300,segment-7,0
10/6/2010,52,M,BLACK,300,segment-7,0
7/3/2011,52,M,BLACK,300,segment-6,0
10/8/2011,52,M,BLACK,300,segment-6,0
9/30/2011,52,F,BLACK,300,segment-4,0
7/31/2011,52,M,BLACK,300,segment-4,0
4/4/2010,52,F,WHITE,300,segment-3,0
5/20/2010,52,F,WHITE,300,segment-3,0
2/7/2011,52,F,WHITE,300,segment-2,0
3/1/2011,52,F,BLACK,300,segment-2,0
3/23/2010,52,M,HISPANIC,300,segment-2,0
10/29/2010,52,M,WHITE,300,segment-2,0
11/29/2010,52,M,BLACK,300,segment-2,0
3/8/2011,52,M,BLACK,300,segment-2,0
10/16/2011,52,F,WHITE,300,segment-10,0
7/1/2010,52,M,WHITE,300,segment-10,0
5/28/2011,52,M,BLACK,300,segment-10,0
9/24/2011,52,M,HISPANIC,300,segment-10,0
4/5/2011,52,F,WHITE,300,segment-1,0
3/8/2010,52,M,WHITE,300,segment-1,0
8/17/2011,52,M,WHITE,300,segment-1,0
2/6/2010,53,M,WHITE,1800,segment-9,1
10/31/2010,53,M,WHITE,1800,segment-9,1
6/5/2010,53,M,BLACK,1800,segment-8,1
2/15/2010,53,F,WHITE,1800,segment-7,1
8/15/2010,53,M,BLACK,1800,segment-7,1
9/7/2010,53,M,WHITE,1800,segment-7,0
6/11/2011,53,F,WHITE,1800,segment-6,1
6/20/2011,53,F,WHITE,1800,segment-6,1
11/27/2011,53,F,HISPANIC,1800,segment-6,1
4/19/2011,53,M,WHITE,1800,segment-6,1
5/24/2011,53,M,BLACK,1800,segment-6,0
2/21/2010,53,F,WHITE,1800,segment-5,1
4/23/2011,53,M,BLACK,1800,segment-5,1
5/24/2011,53,M,WHITE,1800,segment-5,1
3/24/2010,53,F,WHITE,1800,segment-4,0
8/20/2011,53,F,HISPANIC,1800,segment-3,1
9/23/2011,53,F,WHITE,1800,segment-2,1
12/20/2010,53,M,HISPANIC,1800,segment-2,1
2/16/2011,53,M,WHITE,1800,segment-2,1
10/10/2011,53,M,WHITE,1800,segment-2,1
11/12/2011,53,M,WHITE,1800,segment-2,1
10/1/2011,53,F,WHITE,1800,segment-10,1
5/18/2011,53,M,WHITE,1800,segment-10,1
2/15/2011,53,F,WHITE,1800,segment-1,0
2/22/2010,53,F,WHITE,1500,segment-9,1
3/26/2010,53,F,WHITE,1500,segment-9,0
8/13/2010,53,F,WHITE,1500,segment-9,1
9/7/2010,53,F,HISPANIC,1500,segment-9,1
10/31/2010,53,F,WHITE,1500,segment-9,1
12/6/2010,53,F,BLACK,1500,segment-9,0
2/3/2010,53,M,BLACK,1500,segment-9,1
6/14/2011,53,M,HISPANIC,1500,segment-9,1
9/1/2011,53,M,HISPANIC,1500,segment-9,1
11/29/2011,53,M,BLACK,1500,segment-9,1
11/27/2010,53,F,BLACK,1500,segment-8,1
7/25/2011,53,F,HISPANIC,1500,segment-8,0
1/4/2010,53,M,WHITE,1500,segment-8,1
1/19/2010,53,M,HISPANIC,1500,segment-8,0
1/22/2010,53,M,BLACK,1500,segment-8,0
8/25/2010,53,M,WHITE,1500,segment-8,0
5/15/2011,53,M,BLACK,1500,segment-8,1
8/8/2011,53,M,BLACK,1500,segment-8,0
6/24/2010,53,F,WHITE,1500,segment-7,1
7/16/2011,53,F,WHITE,1500,segment-7,1
9/5/2011,53,F,WHITE,1500,segment-7,1
8/27/2010,53,M,BLACK,1500,segment-7,0
1/19/2011,53,M,BLACK,1500,segment-7,1
3/31/2011,53,M,WHITE,1500,segment-7,1
1/19/2011,53,F,HISPANIC,1500,segment-6,0
11/15/2011,53,M,BLACK,1500,segment-6,1
8/11/2010,53,F,WHITE,1500,segment-5,0
11/26/2010,53,M,WHITE,1500,segment-5,0
5/19/2011,53,M,HISPANIC,1500,segment-4,1
6/20/2010,53,F,BLACK,1500,segment-3,1
8/18/2010,53,F,WHITE,1500,segment-3,0
9/10/2011,53,F,BLACK,1500,segment-3,1
3/15/2011,53,M,HISPANIC,1500,segment-3,1
9/25/2010,53,F,WHITE,1500,segment-2,0
4/24/2011,53,F,BLACK,1500,segment-2,0
7/2/2010,53,M,BLACK,1500,segment-2,0
1/18/2010,53,F,BLACK,1500,segment-10,1
4/18/2010,53,M,BLACK,1500,segment-10,1
10/2/2011,53,F,WHITE,1500,segment-1,1
3/13/2010,53,F,BLACK,1200,segment-9,1
4/14/2010,53,F,WHITE,1200,segment-9,1
7/25/2010,53,F,WHITE,1200,segment-9,0
4/9/2011,53,F,BLACK,1200,segment-9,1
11/25/2010,53,M,WHITE,1200,segment-9,0
2/17/2011,53,F,BLACK,1200,segment-8,0
4/30/2011,53,F,WHITE,1200,segment-8,1
5/17/2011,53,F,WHITE,1200,segment-8,1
6/15/2011,53,F,WHITE,1200,segment-8,1
12/2/2010,53,M,BLACK,1200,segment-8,1
4/4/2011,53,M,BLACK,1200,segment-8,1
3/12/2010,53,F,WHITE,1200,segment-7,0
7/28/2010,53,F,BLACK,1200,segment-7,1
8/1/2011,53,F,WHITE,1200,segment-7,1
5/6/2010,53,M,HISPANIC,1200,segment-7,1
4/21/2011,53,M,BLACK,1200,segment-7,0
7/9/2011,53,M,WHITE,1200,segment-7,0
8/30/2011,53,F,WHITE,1200,segment-6,0
3/20/2010,53,M,WHITE,1200,segment-6,0
8/4/2010,53,M,WHITE,1200,segment-6,1
7/22/2011,53,M,BLACK,1200,segment-6,0
8/20/2010,53,F,BLACK,1200,segment-5,1
4/14/2011,53,F,BLACK,1200,segment-5,0
6/29/2011,53,F,BLACK,1200,segment-5,0
1/12/2011,53,M,WHITE,1200,segment-5,0
4/19/2010,53,F,BLACK,1200,segment-4,0
11/2/2010,53,F,WHITE,1200,segment-4,1
1/31/2011,53,F,BLACK,1200,segment-4,1
9/17/2010,53,M,BLACK,1200,segment-4,1
8/7/2011,53,M,WHITE,1200,segment-4,0
9/11/2010,53,F,BLACK,1200,segment-3,1
2/7/2010,53,M,WHITE,1200,segment-3,1
5/8/2010,53,M,WHITE,1200,segment-3,1
4/3/2011,53,M,WHITE,1200,segment-3,0
6/19/2011,53,M,BLACK,1200,segment-2,0
4/1/2010,53,F,BLACK,1200,segment-10,0
11/24/2010,53,F,BLACK,1200,segment-10,0
11/5/2010,53,F,BLACK,1200,segment-1,1
7/11/2011,53,F,BLACK,1200,segment-1,1
3/7/2010,53,M,WHITE,1200,segment-1,1
9/21/2010,53,M,WHITE,900,segment-9,1
4/10/2011,53,M,WHITE,900,segment-9,0
6/24/2010,53,F,BLACK,900,segment-8,1
10/25/2010,53,F,WHITE,900,segment-8,0
10/1/2011,53,F,WHITE,900,segment-8,1
1/5/2011,53,M,BLACK,900,segment-8,0
3/1/2011,53,M,WHITE,900,segment-8,0
11/29/2011,53,M,BLACK,900,segment-8,1
3/21/2010,53,F,WHITE,900,segment-7,0
4/29/2011,53,F,WHITE,900,segment-7,0
6/6/2011,53,F,WHITE,900,segment-7,0
9/19/2011,53,F,WHITE,900,segment-7,0
10/17/2011,53,F,BLACK,900,segment-7,1
1/1/2010,53,M,WHITE,900,segment-7,0
5/1/2010,53,M,BLACK,900,segment-7,1
7/4/2010,53,M,BLACK,900,segment-7,1
10/19/2010,53,M,BLACK,900,segment-7,0
2/3/2011,53,M,BLACK,900,segment-7,0
3/25/2011,53,F,HISPANIC,900,segment-6,0
1/1/2010,53,M,WHITE,900,segment-6,0
11/14/2010,53,M,WHITE,900,segment-6,0
5/27/2011,53,F,WHITE,900,segment-5,1
10/26/2010,53,M,HISPANIC,900,segment-5,1
6/28/2010,53,F,WHITE,900,segment-4,1
4/7/2010,53,M,BLACK,900,segment-4,0
2/4/2010,53,F,BLACK,900,segment-3,0
2/13/2010,53,F,HISPANIC,900,segment-3,1
3/29/2010,53,F,WHITE,900,segment-3,0
12/19/2010,53,F,WHITE,900,segment-3,0
3/18/2011,53,F,WHITE,900,segment-3,0
6/11/2010,53,M,BLACK,900,segment-3,1
10/23/2010,53,M,BLACK,900,segment-3,0
1/20/2010,53,M,BLACK,900,segment-2,0
3/22/2011,53,M,BLACK,900,segment-2,0
8/19/2011,53,F,WHITE,900,segment-10,0
11/30/2011,53,F,HISPANIC,900,segment-10,0
2/5/2010,53,M,BLACK,900,segment-10,0
9/1/2010,53,M,BLACK,900,segment-10,0
10/1/2011,53,M,BLACK,900,segment-10,0
11/25/2011,53,M,BLACK,900,segment-1,0
10/8/2010,53,F,BLACK,600,segment-9,0
3/14/2011,53,M,BLACK,600,segment-9,0
1/21/2010,53,F,BLACK,600,segment-8,0
8/7/2010,53,F,WHITE,600,segment-8,0
8/26/2011,53,F,BLACK,600,segment-8,0
9/18/2011,53,F,WHITE,600,segment-8,0
2/11/2010,53,M,BLACK,600,segment-8,0
5/27/2010,53,M,BLACK,600,segment-8,0
5/31/2010,53,M,BLACK,600,segment-8,0
6/4/2011,53,M,BLACK,600,segment-8,0
7/13/2010,53,F,WHITE,600,segment-7,0
4/24/2010,53,M,HISPANIC,600,segment-7,0
1/8/2010,53,F,WHITE,600,segment-6,0
8/10/2010,53,F,BLACK,600,segment-6,0
11/22/2011,53,F,WHITE,600,segment-6,0
8/29/2010,53,F,BLACK,600,segment-5,0
10/29/2010,53,F,WHITE,600,segment-5,0
6/7/2011,53,F,BLACK,600,segment-5,0
10/23/2011,53,F,BLACK,600,segment-5,0
11/4/2011,53,M,BLACK,600,segment-5,0
10/2/2010,53,F,BLACK,600,segment-4,0
2/12/2011,53,F,BLACK,600,segment-4,0
6/15/2010,53,M,BLACK,600,segment-4,0
10/13/2011,53,F,BLACK,600,segment-3,0
2/12/2011,53,M,WHITE,600,segment-3,0
4/10/2011,53,M,BLACK,600,segment-3,0
11/16/2011,53,M,WHITE,600,segment-3,0
8/29/2010,53,F,HISPANIC,600,segment-2,0
9/5/2010,53,F,BLACK,600,segment-2,0
7/12/2011,53,M,HISPANIC,600,segment-2,0
8/23/2011,53,M,BLACK,600,segment-10,0
2/13/2011,53,M,HISPANIC,600,segment-1,0
8/7/2010,53,F,BLACK,300,segment-9,0
7/9/2011,53,F,WHITE,300,segment-9,0
3/13/2010,53,F,BLACK,300,segment-8,0
9/16/2010,53,F,HISPANIC,300,segment-8,0
4/21/2011,53,F,HISPANIC,300,segment-8,0
10/16/2010,53,M,BLACK,300,segment-8,0
4/10/2010,53,M,BLACK,300,segment-7,0
12/9/2010,53,M,BLACK,300,segment-7,0
9/2/2011,53,M,WHITE,300,segment-7,0
11/18/2011,53,M,BLACK,300,segment-7,0
4/9/2011,53,F,WHITE,300,segment-6,0
5/20/2011,53,F,BLACK,300,segment-6,0
6/15/2011,53,M,BLACK,300,segment-6,0
7/8/2010,53,F,WHITE,300,segment-5,0
6/17/2010,53,M,BLACK,300,segment-5,0
2/16/2011,53,M,WHITE,300,segment-5,0
3/7/2011,53,M,HISPANIC,300,segment-5,0
1/14/2011,53,M,HISPANIC,300,segment-4,0
1/22/2011,53,M,BLACK,300,segment-4,0
6/30/2011,53,M,BLACK,300,segment-4,0
3/29/2010,53,F,BLACK,300,segment-3,0
7/31/2010,53,F,HISPANIC,300,segment-3,0
7/8/2010,53,M,HISPANIC,300,segment-3,0
1/20/2010,53,M,BLACK,300,segment-2,0
1/20/2010,53,M,WHITE,300,segment-2,0
3/5/2010,53,M,HISPANIC,300,segment-2,0
5/2/2010,53,M,BLACK,300,segment-2,0
12/7/2010,53,M,HISPANIC,300,segment-2,0
6/20/2011,53,M,BLACK,300,segment-2,0
11/17/2010,53,F,BLACK,300,segment-10,0
9/16/2010,54,F,WHITE,1800,segment-9,0
4/11/2011,54,F,BLACK,1800,segment-9,1
11/10/2010,54,F,BLACK,1800,segment-7,0
9/7/2011,54,F,WHITE,1800,segment-7,1
9/16/2011,54,F,BLACK,1800,segment-7,1
9/9/2011,54,M,WHITE,1800,segment-7,0
12/13/2010,54,M,WHITE,1800,segment-6,0
11/16/2011,54,M,BLACK,1800,segment-6,1
6/17/2011,54,F,BLACK,1800,segment-5,0
8/25/2010,54,M,WHITE,1800,segment-5,1
10/13/2010,54,M,WHITE,1800,segment-5,0
11/1/2010,54,M,WHITE,1800,segment-4,1
3/16/2010,54,F,WHITE,1800,segment-3,1
3/26/2011,54,F,WHITE,1800,segment-3,0
9/20/2010,54,M,BLACK,1800,segment-3,1
10/17/2011,54,M,BLACK,1800,segment-3,1
9/19/2010,54,F,BLACK,1800,segment-2,1
7/29/2010,54,M,BLACK,1800,segment-2,0
8/26/2010,54,M,BLACK,1800,segment-2,1
8/21/2011,54,M,WHITE,1800,segment-2,1
2/4/2011,54,M,BLACK,1800,segment-1,0
8/23/2010,54,F,BLACK,1500,segment-9,0
4/21/2010,54,M,BLACK,1500,segment-9,1
2/14/2010,54,F,WHITE,1500,segment-8,1
5/2/2010,54,F,BLACK,1500,segment-8,1
9/17/2011,54,F,WHITE,1500,segment-8,0
9/1/2010,54,M,BLACK,1500,segment-8,1
9/19/2011,54,M,WHITE,1500,segment-8,0
5/31/2010,54,F,WHITE,1500,segment-7,0
9/21/2010,54,F,BLACK,1500,segment-7,0
12/19/2010,54,F,BLACK,1500,segment-7,1
6/29/2011,54,F,BLACK,1500,segment-7,0
11/27/2011,54,F,BLACK,1500,segment-7,1
11/9/2011,54,M,WHITE,1500,segment-7,1
12/28/2010,54,F,BLACK,1500,segment-6,1
4/3/2011,54,F,WHITE,1500,segment-6,1
5/30/2011,54,F,BLACK,1500,segment-6,0
6/16/2011,54,F,BLACK,1500,segment-6,1
10/21/2011,54,F,BLACK,1500,segment-6,0
3/8/2010,54,M,BLACK,1500,segment-6,0
9/2/2011,54,M,BLACK,1500,segment-6,0
12/26/2010,54,F,WHITE,1500,segment-5,0
1/28/2011,54,F,BLACK,1500,segment-5,1
6/16/2010,54,M,BLACK,1500,segment-5,1
10/15/2010,54,M,WHITE,1500,segment-5,1
2/17/2011,54,M,BLACK,1500,segment-5,0
8/9/2011,54,F,WHITE,1500,segment-4,0
10/31/2010,54,M,BLACK,1500,segment-4,1
1/17/2010,54,F,BLACK,1500,segment-3,1
4/14/2010,54,F,BLACK,1500,segment-3,0
2/13/2011,54,F,BLACK,1500,segment-3,1
1/28/2010,54,M,BLACK,1500,segment-3,0
12/17/2010,54,M,BLACK,1500,segment-3,0
5/30/2010,54,F,WHITE,1500,segment-2,1
1/21/2010,54,M,BLACK,1500,segment-2,0
11/19/2010,54,F,WHITE,1500,segment-10,0
8/21/2011,54,F,WHITE,1500,segment-10,1
1/28/2011,54,F,BLACK,1500,segment-1,1
7/12/2011,54,F,BLACK,1500,segment-1,1
9/6/2011,54,F,BLACK,1500,segment-1,1
8/30/2011,54,M,BLACK,1500,segment-1,1
5/9/2010,54,F,WHITE,1200,segment-9,0
3/11/2011,54,F,BLACK,1200,segment-9,0
3/30/2010,54,M,BLACK,1200,segment-9,0
5/14/2010,54,M,HISPANIC,1200,segment-9,0
6/7/2011,54,M,HISPANIC,1200,segment-9,0
1/20/2010,54,F,HISPANIC,1200,segment-8,1
7/5/2010,54,F,WHITE,1200,segment-8,0
9/23/2010,54,F,BLACK,1200,segment-8,1
4/23/2011,54,M,BLACK,1200,segment-8,1
3/26/2011,54,F,BLACK,1200,segment-7,0
5/12/2011,54,F,BLACK,1200,segment-7,1
10/7/2010,54,M,WHITE,1200,segment-7,1
9/20/2011,54,M,WHITE,1200,segment-7,1
4/12/2010,54,F,BLACK,1200,segment-6,0
10/13/2010,54,F,HISPANIC,1200,segment-6,1
1/31/2011,54,F,WHITE,1200,segment-6,0
10/1/2010,54,M,HISPANIC,1200,segment-6,1
1/7/2011,54,M,BLACK,1200,segment-6,0
5/23/2011,54,M,BLACK,1200,segment-6,0
12/19/2010,54,F,BLACK,1200,segment-5,0
5/9/2011,54,F,WHITE,1200,segment-5,0
8/20/2011,54,F,WHITE,1200,segment-5,1
9/1/2011,54,F,WHITE,1200,segment-5,1
9/21/2011,54,F,WHITE,1200,segment-5,0
9/5/2010,54,M,BLACK,1200,segment-5,1
9/13/2010,54,M,BLACK,1200,segment-5,0
3/6/2011,54,M,BLACK,1200,segment-5,1
3/31/2010,54,F,WHITE,1200,segment-4,1
8/28/2010,54,F,BLACK,1200,segment-4,0
9/10/2010,54,F,WHITE,1200,segment-4,0
10/22/2010,54,F,HISPANIC,1200,segment-4,1
11/20/2010,54,F,WHITE,1200,segment-4,0
1/8/2011,54,F,WHITE,1200,segment-4,0
3/9/2011,54,F,WHITE,1200,segment-4,0
5/16/2011,54,F,HISPANIC,1200,segment-4,1
7/6/2011,54,F,BLACK,1200,segment-4,0
8/17/2011,54,F,BLACK,1200,segment-4,1
7/17/2010,54,M,WHITE,1200,segment-4,0
3/13/2011,54,M,BLACK,1200,segment-4,0
2/10/2010,54,F,BLACK,1200,segment-3,1
9/25/2010,54,F,BLACK,1200,segment-3,0
11/9/2010,54,F,WHITE,1200,segment-3,0
4/3/2011,54,F,BLACK,1200,segment-3,1
10/23/2010,54,M,WHITE,1200,segment-3,1
11/21/2010,54,M,BLACK,1200,segment-3,1
10/12/2011,54,M,HISPANIC,1200,segment-3,0
3/31/2011,54,F,BLACK,1200,segment-2,0
5/22/2011,54,F,WHITE,1200,segment-2,1
3/21/2010,54,M,WHITE,1200,segment-2,0
3/7/2011,54,M,WHITE,1200,segment-10,0
7/10/2011,54,M,HISPANIC,1200,segment-10,0
8/7/2010,54,M,WHITE,1200,segment-1,1
1/4/2010,54,F,WHITE,900,segment-9,0
1/19/2010,54,F,WHITE,900,segment-9,1
5/11/2011,54,F,BLACK,900,segment-9,1
11/14/2011,54,F,BLACK,900,segment-9,0
10/3/2010,54,M,WHITE,900,segment-9,0
10/28/2010,54,M,BLACK,900,segment-9,0
12/5/2010,54,M,BLACK,900,segment-9,0
11/15/2011,54,M,WHITE,900,segment-9,1
12/12/2010,54,F,WHITE,900,segment-8,1
10/31/2010,54,M,WHITE,900,segment-8,1
4/11/2011,54,M,BLACK,900,segment-8,1
11/29/2011,54,M,BLACK,900,segment-8,0
5/23/2010,54,F,BLACK,900,segment-7,0
6/2/2010,54,F,HISPANIC,900,segment-7,0
5/18/2010,54,M,WHITE,900,segment-7,0
1/16/2011,54,M,HISPANIC,900,segment-7,1
11/25/2010,54,F,BLACK,900,segment-6,0
4/22/2011,54,F,BLACK,900,segment-6,1
7/10/2011,54,F,HISPANIC,900,segment-6,0
8/31/2011,54,M,WHITE,900,segment-6,1
4/18/2010,54,F,BLACK,900,segment-5,0
6/18/2010,54,F,BLACK,900,segment-5,0
1/13/2011,54,F,WHITE,900,segment-5,1
6/26/2011,54,F,BLACK,900,segment-5,0
6/5/2010,54,M,BLACK,900,segment-5,0
6/28/2010,54,F,WHITE,900,segment-4,0
10/19/2011,54,F,WHITE,900,segment-4,0
5/8/2010,54,F,BLACK,900,segment-3,0
8/11/2010,54,F,WHITE,900,segment-3,0
7/3/2010,54,M,BLACK,900,segment-3,0
4/6/2011,54,M,BLACK,900,segment-3,0
1/18/2010,54,F,HISPANIC,900,segment-2,0
3/28/2011,54,F,BLACK,900,segment-2,0
4/30/2011,54,F,WHITE,900,segment-2,1
1/3/2010,54,M,WHITE,900,segment-2,0
4/21/2011,54,M,HISPANIC,900,segment-2,0
5/24/2011,54,M,HISPANIC,900,segment-2,0
12/3/2010,54,M,BLACK,900,segment-10,0
10/23/2011,54,M,HISPANIC,900,segment-10,0
2/14/2011,54,F,BLACK,900,segment-1,0
5/3/2011,54,F,HISPANIC,900,segment-1,1
12/26/2010,54,M,HISPANIC,900,segment-1,0
1/6/2010,54,F,WHITE,600,segment-9,0
2/7/2010,54,F,BLACK,600,segment-9,0
11/30/2010,54,F,HISPANIC,600,segment-9,0
11/3/2011,54,F,WHITE,600,segment-9,0
1/16/2010,54,M,BLACK,600,segment-9,0
8/30/2010,54,M,WHITE,600,segment-9,0
10/4/2011,54,F,HISPANIC,600,segment-8,0
8/7/2010,54,F,HISPANIC,600,segment-7,0
10/18/2010,54,F,HISPANIC,600,segment-7,0
4/28/2011,54,F,BLACK,600,segment-7,0
2/15/2010,54,M,WHITE,600,segment-7,0
11/3/2011,54,M,HISPANIC,600,segment-7,0
5/27/2011,54,F,WHITE,600,segment-6,0
10/11/2010,54,M,BLACK,600,segment-6,0
8/28/2010,54,F,WHITE,600,segment-5,0
10/19/2010,54,F,WHITE,600,segment-5,0
8/1/2011,54,F,BLACK,600,segment-5,0
9/16/2011,54,F,BLACK,600,segment-5,0
9/28/2011,54,F,HISPANIC,600,segment-5,0
2/17/2010,54,M,WHITE,600,segment-5,0
1/21/2010,54,F,WHITE,600,segment-4,0
4/2/2010,54,F,WHITE,600,segment-4,0
11/11/2010,54,F,BLACK,600,segment-4,0
2/5/2011,54,F,BLACK,600,segment-4,0
5/20/2010,54,M,BLACK,600,segment-4,0
10/17/2011,54,M,HISPANIC,600,segment-4,0
11/8/2011,54,M,WHITE,600,segment-4,0
5/9/2010,54,F,BLACK,600,segment-3,0
11/19/2011,54,F,WHITE,600,segment-3,0
8/18/2010,54,F,BLACK,600,segment-2,0
2/27/2010,54,M,WHITE,600,segment-2,0
4/3/2010,54,M,BLACK,600,segment-2,0
9/20/2010,54,M,WHITE,600,segment-2,0
9/25/2010,54,M,BLACK,600,segment-2,0
5/1/2011,54,F,WHITE,600,segment-10,0
2/8/2010,54,M,BLACK,600,segment-1,0
3/11/2010,54,M,WHITE,300,segment-9,0
3/28/2010,54,M,WHITE,300,segment-9,0
3/18/2010,54,F,WHITE,300,segment-7,0
2/27/2010,54,M,BLACK,300,segment-7,0
8/19/2010,54,M,BLACK,300,segment-7,0
11/30/2010,54,F,WHITE,300,segment-5,0
1/16/2011,54,F,BLACK,300,segment-4,0
7/28/2011,54,F,WHITE,300,segment-4,0
8/31/2011,54,F,BLACK,300,segment-4,0
11/12/2011,54,F,WHITE,300,segment-4,0
3/14/2010,54,F,BLACK,300,segment-2,0
2/11/2010,54,M,BLACK,300,segment-2,0
3/27/2011,54,M,BLACK,300,segment-2,0
5/7/2011,54,M,WHITE,300,segment-10,0
10/30/2011,54,M,BLACK,300,segment-1,0
1/5/2010,55,F,BLACK,1800,segment-8,1
10/6/2011,55,F,BLACK,1800,segment-8,1
3/23/2010,55,M,BLACK,1800,segment-8,0
7/1/2011,55,M,HISPANIC,1800,segment-8,1
6/9/2010,55,F,WHITE,1800,segment-7,1
11/3/2011,55,M,BLACK,1800,segment-7,1
9/23/2011,55,F,WHITE,1800,segment-6,0
12/1/2010,55,F,WHITE,1800,segment-5,0
11/13/2011,55,F,WHITE,1800,segment-3,0
8/21/2011,55,M,WHITE,1800,segment-2,1
2/24/2010,55,M,HISPANIC,1800,segment-1,0
6/6/2011,55,F,WHITE,1500,segment-9,0
11/9/2011,55,F,BLACK,1500,segment-9,0
12/1/2010,55,M,BLACK,1500,segment-9,0
4/2/2011,55,M,WHITE,1500,segment-9,0
2/16/2010,55,M,BLACK,1500,segment-8,0
11/16/2011,55,M,WHITE,1500,segment-8,1
2/23/2010,55,F,WHITE,1500,segment-7,0
4/7/2011,55,F,WHITE,1500,segment-7,0
11/25/2011,55,M,BLACK,1500,segment-7,1
6/26/2011,55,F,WHITE,1500,segment-6,1
9/10/2011,55,M,WHITE,1500,segment-6,1
10/26/2011,55,M,BLACK,1500,segment-6,1
1/15/2010,55,F,BLACK,1500,segment-5,1
2/3/2010,55,F,BLACK,1500,segment-5,0
4/23/2010,55,F,WHITE,1500,segment-5,0
1/23/2011,55,F,WHITE,1500,segment-5,1
3/31/2011,55,F,HISPANIC,1500,segment-5,1
9/18/2011,55,M,BLACK,1500,segment-5,1
10/5/2011,55,M,WHITE,1500,segment-5,1
4/7/2010,55,F,BLACK,1500,segment-4,1
4/15/2011,55,F,BLACK,1500,segment-4,1
4/27/2011,55,F,BLACK,1500,segment-4,0
3/26/2010,55,M,WHITE,1500,segment-4,1
3/2/2011,55,M,WHITE,1500,segment-4,1
9/29/2011,55,M,BLACK,1500,segment-4,0
11/16/2010,55,M,WHITE,1500,segment-3,0
3/26/2010,55,F,WHITE,1500,segment-2,1
11/27/2010,55,F,BLACK,1500,segment-2,1
5/27/2011,55,F,BLACK,1500,segment-2,1
11/26/2011,55,F,BLACK,1500,segment-2,1
7/23/2010,55,M,BLACK,1500,segment-2,1
6/17/2011,55,F,BLACK,1500,segment-10,0
11/15/2011,55,M,WHITE,1500,segment-1,0
1/1/2010,55,F,HISPANIC,1200,segment-9,0
4/24/2011,55,F,BLACK,1200,segment-9,1
