Customer_ID	Promo_1_Response	Promo_2_Response	Promo_3_Response	Promo_1_Discount	Promo_2_Discount	Promo_3_Discount
105482811	0	0	0	12.65	15.34	14.64
105482901	0	0	0	5.24	1.42	6.29
105483169	1	0	1	6.86	3.24	21.97
105483208	0	0	0	14.22	0.38	2.31
105483278	0	0	0	6.77	0.78	7.17
105483331	0	0	0	10.16	6.42	16.74
105483372	0	0	0	14.57	4.67	2.65
105483411	0	0	0	14.04	8.90	18.62
105483440	0	0	0	1.30	19.18	13.55
105483441	0	0	0	10.97	1.16	5.28
105483470	1	0	1	12.50	16.26	14.77
105483515	1	0	1	1.11	15.62	13.48
105483606	0	0	0	1.19	9.03	5.12
105484663	1	0	1	14.79	2.87	13.23
105484683	0	0	0	7.15	19.52	20.56
105484754	0	0	0	8.84	2.62	21.74
105484911	1	1	1	3.95	11.52	22.27
105484966	1	0	1	1.25	20.12	26.92
105485230	0	0	0	8.89	15.89	15.09
105485263	1	0	1	11.27	3.67	22.47
105485617	0	0	0	7.55	0.21	25.87
105485626	0	0	0	8.13	7.18	7.61
105485681	0	0	0	1.20	12.76	23.06
105485716	0	0	0	5.97	18.48	24.81
105485797	1	0	1	0.89	1.47	14.65
105485845	1	0	1	8.42	16.53	14.15
105485887	0	0	0	4.47	8.06	28.44
105485923	0	0	0	1.55	12.87	1.97
105486025	0	0	0	10.56	11.89	2.26
105486075	1	0	1	1.24	17.97	10.01
105486147	0	0	0	11.28	13.22	7.65
105486937	1	0	1	13.78	17.49	7.43
105487023	0	0	0	8.67	12.30	9.59
105487101	0	0	0	13.90	17.80	1.88
105487154	0	0	0	0.12	17.17	26.35
105487185	1	0	1	13.83	15.40	25.36
105487206	1	0	1	13.59	2.29	24.62
105487221	1	0	1	3.71	12.50	1.96
105487574	1	1	1	10.62	18.81	16.31
105487807	0	0	0	2.85	0.00	15.01
105487863	1	0	1	12.36	12.34	28.89
105487870	0	0	0	3.03	14.22	2.16
105487944	0	0	0	7.12	9.55	15.46
105487972	0	0	0	11.95	6.44	8.14
105488029	1	0	1	8.08	17.52	13.91
105488121	0	0	0	9.69	15.06	28.99
105488130	0	0	0	8.69	16.92	18.06
105488131	1	0	1	3.52	10.76	4.97
105488868	0	0	0	14.69	19.39	10.19
105488909	0	0	0	2.83	3.85	25.41
105489662	1	0	1	8.76	2.18	14.63
105489709	0	0	0	8.14	0.17	2.69
105489771	0	0	0	5.80	7.60	2.80
105489801	0	0	0	0.59	3.18	3.76
105489855	0	0	0	8.55	16.92	3.39
105489915	0	0	0	9.94	17.20	17.42
105490433	0	0	0	11.58	19.45	16.16
105490447	0	0	0	10.07	8.27	17.50
105490500	1	0	1	4.78	9.56	8.65
105490548	1	0	1	10.04	2.52	6.76
105490568	0	0	0	10.16	5.25	12.28
105490569	1	0	1	8.79	18.25	10.88
105490638	0	0	0	9.25	15.84	7.80
105490680	1	0	1	13.50	8.44	29.18
105490717	1	1	1	14.22	14.61	6.86
105490802	0	0	0	2.14	10.47	19.09
105491435	0	0	0	4.11	7.43	3.24
105491440	1	0	1	11.44	1.50	10.12
105491525	0	0	0	5.39	13.85	13.74
105491614	0	0	0	3.89	20.43	11.86
105491678	0	0	0	14.93	16.69	10.02
105491679	0	0	0	10.74	15.76	5.90
105491747	0	0	0	0.12	14.79	1.73
105491819	1	0	1	1.62	1.76	19.28
105491892	1	0	1	5.27	19.44	27.94
105491935	1	0	1	2.86	17.67	7.22
105492028	0	0	0	6.58	3.80	29.83
105492049	0	0	0	7.31	13.42	6.83
105492116	0	0	0	9.12	8.80	1.42
105492120	0	0	0	2.21	6.35	7.80
105492211	0	0	0	7.07	1.81	21.14
105492276	0	0	0	7.98	1.12	2.81
105492611	0	0	0	11.65	18.97	12.28
105492662	0	0	0	12.22	4.70	23.33
105492743	1	1	1	0.13	18.68	16.88
105492839	1	0	1	2.45	9.09	24.93
105492874	1	0	1	13.29	20.23	29.92
105492933	0	0	0	1.07	11.36	18.22
105492955	0	0	0	2.91	6.73	20.37
105493002	1	0	1	0.90	7.63	26.33
105493053	0	0	0	3.19	18.53	10.71
105493127	1	1	1	6.06	9.39	4.16
105493377	0	0	0	12.32	7.37	4.58
105493449	0	0	0	4.76	0.94	16.59
105494050	0	0	0	2.00	18.64	15.05
105494129	1	0	1	13.20	6.37	11.37
105494211	0	0	0	9.25	7.98	0.24
105494260	1	0	1	13.27	10.32	10.45
105494274	1	0	1	5.46	11.84	26.22
105494362	1	0	1	10.65	13.97	8.48
105494441	1	0	1	13.63	11.45	28.87
105495535	1	0	1	3.06	0.02	21.39
105495613	0	0	0	5.53	18.04	16.94
105495702	0	0	0	5.01	7.32	26.18
105495747	0	0	0	8.00	15.27	1.98
105495822	0	0	0	6.45	3.25	5.50
105495865	0	0	0	12.78	1.30	9.92
105496087	0	0	0	7.60	8.26	27.24
105496217	0	0	0	10.08	20.46	25.24
105496261	1	0	1	2.31	4.30	24.15
105496331	0	0	0	5.63	21.84	11.96
105496382	1	0	1	3.71	8.37	7.16
105496390	1	0	1	2.05	14.58	13.24
105496392	1	0	1	5.49	11.99	6.34
105497365	0	0	0	14.35	2.95	26.77
105497486	0	0	0	11.36	12.25	11.55
105497548	1	0	1	2.66	8.02	17.66
105497688	0	0	0	8.91	16.25	4.75
105497761	0	0	0	6.69	2.86	26.56
105497831	0	0	0	12.47	21.56	13.43
105497918	0	0	0	12.28	11.62	20.12
105497988	0	0	0	2.10	11.33	14.32
105498196	0	0	0	2.96	9.12	2.93
105498223	1	0	1	8.00	10.23	27.73
105498247	1	0	1	11.51	12.84	24.70
105498311	0	0	0	4.20	18.17	20.76
105498361	0	0	0	0.85	19.52	19.92
105498403	0	0	0	1.47	1.00	28.26
105498429	1	0	1	0.18	1.51	22.46
105498437	1	1	1	14.80	14.50	5.70
105498530	1	0	1	9.88	11.72	1.02
105498611	0	0	0	0.67	7.09	13.17
105499286	1	0	1	9.36	4.56	14.18
105499329	0	0	0	0.25	8.26	11.95
105499419	0	0	0	5.67	19.48	21.44
105499427	1	0	1	0.43	12.79	28.94
105499500	0	0	0	9.51	6.77	4.28
105499563	1	0	1	5.80	10.23	3.86
105499594	0	0	0	4.64	6.11	20.82
105499625	0	0	0	13.79	20.16	10.35
105499688	0	0	0	9.10	17.86	10.72
105499728	1	0	1	0.60	10.73	14.02
105499767	0	0	0	0.47	18.29	8.68
105499804	0	0	0	10.97	12.90	18.26
105499880	0	0	0	7.76	10.46	27.59
105499954	0	0	0	4.36	9.94	12.12
105500037	1	1	1	9.64	14.63	20.39
105501002	0	0	0	4.38	14.90	27.89
105501091	0	0	0	0.12	21.90	28.70
105501153	0	0	0	11.63	9.07	23.74
105501172	0	0	0	7.25	15.38	0.20
105501202	0	0	0	11.21	3.98	19.61
105501747	0	0	0	4.69	22.12	20.31
105501802	1	0	1	10.92	13.84	11.13
105501957	0	0	0	0.38	22.47	4.62
105502248	1	0	1	12.99	13.74	19.09
105502273	0	0	0	5.28	7.79	1.74
105502305	0	0	0	6.53	1.14	12.95
105502394	0	0	0	10.27	16.47	20.67
105502398	1	0	1	11.25	10.43	9.28
105502460	0	0	0	6.40	1.23	9.03
105503235	0	0	0	8.30	15.51	2.61
105503271	0	0	0	6.29	20.08	13.53
105503305	1	0	1	1.63	19.91	16.20
105503349	1	0	1	10.01	14.62	9.83
105503358	1	0	1	4.98	6.85	21.26
105503408	1	0	1	13.77	0.79	11.78
105503468	1	0	1	3.60	0.26	1.58
105503523	1	1	1	1.29	6.70	2.44
105503650	1	0	1	3.23	12.45	25.84
105503708	0	0	0	12.15	16.82	17.60
105503719	0	0	0	13.12	12.00	2.84
105503790	0	0	0	7.44	20.63	28.59
105503872	0	0	0	9.28	4.31	0.11
105503939	0	0	0	11.67	19.66	11.46
105503964	1	0	1	4.00	21.72	18.95
105504020	1	0	1	12.37	14.92	9.02
105504175	1	0	1	2.39	22.15	29.16
105504251	0	0	0	4.35	12.07	5.71
105504622	0	0	0	4.54	1.47	2.89
105504683	1	0	1	6.36	14.23	9.64
105504753	1	0	1	8.07	11.58	6.04
105504802	0	0	0	9.94	21.86	21.14
105504855	0	0	0	12.47	5.62	25.63
105504882	1	0	1	9.42	7.19	26.41
105504963	0	0	0	3.27	9.54	27.92
105505005	0	0	0	7.76	5.72	18.29
105505077	0	0	0	13.27	3.73	22.79
105505132	0	0	0	0.33	1.21	28.65
105505191	1	0	1	9.10	5.94	3.52
105505253	0	0	0	3.18	15.53	0.48
105505262	0	0	0	5.51	21.05	6.00
105506128	1	0	1	8.62	21.15	11.87
105506216	1	0	1	11.79	14.47	4.44
105506262	1	0	1	14.90	16.93	19.79
105506338	0	0	0	10.56	11.19	28.81
105506431	1	0	1	3.56	13.71	12.04
105506442	0	0	0	6.60	18.30	26.90
105506534	0	0	0	13.79	0.39	3.22
105506737	1	0	1	13.09	21.21	22.45
105506746	1	0	1	5.35	17.30	30.00
105506800	1	0	1	2.87	14.26	23.73
105506885	1	0	1	11.85	12.02	17.42
105506915	1	0	1	12.23	17.01	16.97
105506923	0	0	0	10.09	14.80	1.40
105507008	1	0	1	2.95	6.30	7.46
105507076	0	0	0	0.79	15.34	6.49
105507077	1	0	1	10.41	18.46	28.29
105507148	0	0	0	3.49	8.19	5.81
105507235	1	0	1	2.34	10.81	26.36
105507252	1	0	1	14.47	19.28	1.64
105507289	1	0	1	7.06	10.87	1.70
105507292	0	0	0	7.08	15.29	3.76
105507956	0	0	0	7.23	0.31	14.00
105508005	0	0	0	4.40	3.84	15.14
105508050	0	0	0	12.96	2.07	24.47
105508063	0	0	0	8.19	19.64	4.16
105508140	0	0	0	6.42	16.37	21.22
105508181	1	0	1	4.05	6.16	4.87
105508241	0	0	0	9.00	1.75	17.53
105508988	0	0	0	8.67	15.80	22.61
105509034	0	0	0	12.95	1.23	16.88
105509048	0	0	0	12.65	13.22	23.66
105509056	0	0	0	8.71	21.31	0.86
105509059	1	0	1	4.00	4.14	18.28
105509073	0	0	0	0.63	1.04	19.60
105509142	1	0	1	14.29	3.74	22.27
105509223	1	1	1	1.74	21.23	26.81
105509248	1	0	1	2.67	3.17	12.66
105509314	0	0	0	13.67	18.55	21.11
105509381	0	0	0	2.67	1.99	17.37
105509471	0	0	0	3.69	9.86	0.36
105510089	0	0	0	0.08	14.00	11.73
105510148	0	0	0	1.44	15.16	17.06
105510166	1	0	1	4.40	0.34	26.81
105510168	1	0	1	13.98	17.61	12.96
105510220	0	0	0	2.78	1.79	4.96
105510279	0	0	0	0.68	7.44	3.95
105510306	0	0	0	13.88	0.78	10.21
105510354	0	0	0	4.38	1.71	29.88
105510447	0	0	0	9.52	0.81	0.73
105511202	0	0	0	1.05	18.93	8.37
105511251	1	0	1	9.94	2.04	28.80
105511289	1	0	1	14.55	15.33	12.81
105511342	1	0	1	13.70	9.02	8.59
105511380	0	0	0	9.03	14.12	7.81
105511434	0	0	0	11.01	5.09	0.90
105511482	0	0	0	10.86	3.76	20.98
105511509	0	0	0	0.49	15.08	21.78
105512460	0	0	0	0.20	6.21	23.62
105512464	0	0	0	10.07	17.34	21.98
105512553	0	0	0	8.60	16.34	9.79
105512559	0	0	0	1.76	18.37	29.39
105512564	1	0	1	3.69	4.73	21.83
105512608	0	0	0	6.64	20.86	21.09
105512680	1	1	1	11.73	14.76	6.52
105512978	1	0	1	1.33	12.83	20.27
105513035	0	0	0	14.47	15.28	22.50
105513257	0	0	0	9.76	17.67	19.68
105513283	0	0	0	14.28	7.06	0.42
105513656	0	0	0	14.11	13.70	8.48
105513679	0	0	0	4.06	21.18	11.05
105513770	0	0	0	2.00	5.84	14.94
105513863	1	0	1	2.28	21.38	16.44
105513883	0	0	0	13.69	12.62	15.67
105514792	0	0	0	6.26	6.80	21.64
105514878	0	0	0	14.90	16.25	19.03
105514920	0	0	0	12.07	7.97	2.87
105514968	0	0	0	7.69	0.41	4.92
105514969	0	0	0	0.91	19.30	14.85
105515405	0	0	0	4.50	22.42	22.81
105515465	1	0	1	9.74	6.56	22.56
105515542	1	0	1	5.49	2.61	8.32
105515563	0	0	0	13.62	13.67	0.25
105515642	1	1	1	10.47	2.69	8.62
105515710	1	0	1	14.09	2.80	26.71
105515786	0	0	0	1.99	14.33	20.53
105515830	1	0	1	1.60	7.79	4.31
105515863	0	0	0	7.84	5.60	2.35
105515910	0	0	0	4.29	15.98	22.61
105516014	1	0	1	1.61	20.46	13.67
105516083	1	1	1	12.76	9.42	4.76
105516263	0	0	0	7.70	13.52	1.42
105516282	0	0	0	14.61	7.63	16.65
105516354	0	0	0	8.73	13.86	18.81
105516371	0	0	0	6.68	20.49	10.45
105516409	0	0	0	12.29	19.88	25.86
105516482	1	0	1	9.34	0.77	6.31
105516568	0	0	0	2.91	6.26	3.70
105516601	0	0	0	2.08	2.35	14.11
105516624	1	0	1	4.93	7.23	10.73
105517277	0	0	0	12.34	17.32	11.49
105517338	0	0	0	7.63	6.13	13.45
105517367	0	0	0	13.98	0.15	19.73
105517648	1	0	1	0.64	4.78	3.39
105517723	0	0	0	7.29	2.24	13.16
105517745	0	0	0	6.05	19.98	27.37
105517811	1	0	1	12.74	16.49	8.40
105517816	0	0	0	3.50	19.73	17.38
105517884	1	0	1	5.28	8.32	28.57
105517906	0	0	0	8.11	10.80	20.79
105517924	0	0	0	0.92	8.14	16.56
105517936	0	0	0	1.95	0.73	6.43
105517998	0	0	0	8.67	0.28	21.69
105518120	1	1	1	12.56	5.69	9.65
105518206	0	0	0	2.61	5.63	17.11
105518249	0	0	0	12.98	18.99	4.45
105518336	0	0	0	5.71	7.49	0.93
105518375	1	0	1	2.59	0.82	12.79
105518393	1	0	1	0.74	10.08	2.50
105518412	0	0	0	12.24	14.02	15.67
105518494	1	0	1	11.29	5.94	20.90
105518606	0	0	0	12.79	17.69	20.97
105518669	1	0	1	11.05	16.72	2.56
105518698	1	0	1	4.50	22.07	14.17
105518747	1	0	1	5.87	3.74	12.49
105518790	1	0	1	6.77	1.67	26.59
105518896	0	0	0	7.26	12.14	15.97
105518960	0	0	0	8.76	18.39	21.76
105519030	0	0	0	6.11	21.37	16.10
105519094	1	0	1	0.14	8.40	3.51
105519106	1	0	1	15.00	14.23	12.38
105519180	1	0	1	14.00	14.74	23.60
105519241	0	0	0	3.79	13.44	2.18
105519306	0	0	0	0.65	8.28	8.55
105519392	0	0	0	6.38	20.87	13.09
105519393	0	0	0	4.06	11.70	21.62
105519460	0	0	0	12.35	14.14	28.45
105519464	0	0	0	13.96	14.68	4.66
105519550	1	0	1	4.41	10.50	0.74
105519631	1	0	1	2.90	0.77	10.98
105519714	1	0	1	6.27	1.75	21.18
105520096	0	0	0	5.84	5.66	21.44
105520183	0	0	0	8.84	14.13	29.80
105520247	1	0	1	12.14	1.14	21.22
105520401	1	1	1	1.49	4.86	18.02
105520433	1	0	1	14.05	5.34	24.85
105520526	1	0	1	14.95	8.45	18.96
105520583	0	0	0	4.17	6.37	16.25
105520613	1	0	1	11.85	14.17	11.37
105520671	0	0	0	4.16	5.92	28.45
105520680	0	0	0	5.55	7.74	12.51
105520734	1	0	1	10.49	16.13	8.65
105520749	0	0	0	2.85	19.04	13.08
105520778	0	0	0	13.82	11.42	24.59
105520868	0	0	0	14.87	10.81	26.35
105520952	0	0	0	8.88	7.99	15.25
105520962	0	0	0	3.31	15.41	21.69
105521088	0	0	0	2.45	21.07	17.38
105521134	0	0	0	12.76	11.22	26.86
105521216	0	0	0	12.90	5.44	2.30
105521255	0	0	0	11.25	0.64	6.45
105521403	0	0	0	10.80	9.05	17.01
105521479	1	0	1	12.35	3.64	12.65
105521586	0	0	0	10.12	4.09	8.95
105521603	1	0	1	6.39	19.62	19.65
105521673	0	0	0	8.61	18.74	6.11
105521681	0	0	0	9.44	22.31	19.16
105521741	0	0	0	2.15	2.07	8.40
105521896	1	0	1	2.33	7.82	11.54
105521916	0	0	0	4.41	6.34	27.87
105522125	1	0	1	9.38	5.00	9.17
105522154	1	1	1	9.61	15.90	1.66
105522198	0	0	0	0.04	15.83	4.38
105522309	1	0	1	4.37	19.07	25.97
105522350	0	0	0	13.29	7.18	15.27
105522415	0	0	0	8.44	8.32	13.31
105522486	1	1	1	4.13	14.63	9.17
105522530	0	0	0	13.00	20.99	20.03
105522551	0	0	0	7.77	17.19	18.66
105522581	0	0	0	1.89	1.94	10.46
105522662	1	1	1	9.49	20.17	24.40
105522695	1	0	1	3.01	18.24	18.93
105522716	1	0	1	5.57	2.83	5.48
105522832	0	0	0	7.08	0.95	12.29
105522866	0	0	0	5.65	19.73	22.69
105522958	0	0	0	12.94	12.43	21.95
105523031	0	0	0	5.90	6.90	12.60
105523074	1	0	1	9.97	13.05	9.68
105523250	1	1	1	9.81	9.46	17.57
105523327	0	0	0	6.54	11.21	13.86
105523458	0	0	0	13.97	15.80	1.35
105523532	0	0	0	12.94	18.80	6.22
105523586	0	0	0	11.24	12.82	14.92
105523619	0	0	0	1.65	6.13	20.58
105523657	1	0	1	7.13	16.45	27.90
105523880	1	0	1	5.37	13.31	1.85
105523933	0	0	0	5.75	21.07	3.08
105524063	1	0	1	6.31	16.38	15.10
105524150	0	0	0	2.03	13.25	12.23
105524328	0	0	0	13.89	19.24	13.12
105524515	1	0	1	8.26	10.18	14.23
105524548	1	0	1	12.66	3.24	12.82
105524594	0	0	0	5.12	20.06	13.78
105524598	0	0	0	6.25	2.34	6.35
105524633	0	0	0	4.11	12.83	16.24
105524688	0	0	0	8.75	20.74	20.05
105524746	1	0	1	14.42	2.23	20.38
105524846	1	1	1	10.72	22.02	16.79
105524847	0	0	0	12.71	8.08	16.23
105524921	0	0	0	7.35	5.50	26.97
105525183	0	0	0	12.73	7.58	22.96
105525226	1	0	1	6.49	14.07	8.45
105525242	0	0	0	6.45	10.72	15.20
105525263	1	0	1	0.72	15.92	10.70
105525318	0	0	0	2.23	9.99	13.21
105525363	0	0	0	5.61	19.60	7.55
105525514	0	0	0	10.04	14.39	26.35
105525666	0	0	0	10.41	15.42	21.95
105525699	0	0	0	9.07	18.06	22.67
105525707	1	0	1	1.56	18.73	10.07
105525717	1	0	1	9.57	11.29	11.19
105525810	0	0	0	1.62	5.84	15.17
105525984	1	0	1	5.07	20.11	24.69
105526115	1	0	1	13.20	20.84	2.14
105526122	0	0	0	2.14	5.94	28.53
105526239	0	0	0	8.89	1.26	17.35
105526342	0	0	0	3.57	17.01	4.87
105526536	0	0	0	10.13	21.74	6.77
105526650	1	0	1	8.86	20.65	29.56
105526664	1	0	1	11.14	9.00	0.00
105526674	1	0	1	10.72	20.58	6.00
105526767	0	0	0	7.40	17.65	7.60
105526916	0	0	0	10.92	5.24	28.69
105527006	1	0	1	5.82	10.19	4.89
105527060	1	0	1	4.95	4.46	9.44
105527124	0	0	0	10.74	7.60	23.76
105527135	0	0	0	8.31	12.44	8.84
105527206	1	0	1	3.39	10.68	8.78
105527278	0	0	0	12.75	3.21	6.28
105527373	1	0	1	9.16	5.06	8.89
105527410	1	0	1	3.61	7.00	5.10
105527553	0	0	0	3.91	13.48	20.33
105527586	1	0	1	0.68	16.79	0.62
105527636	1	0	1	7.43	10.12	15.95
105527845	0	0	0	7.02	1.56	15.81
105527899	0	0	0	10.03	1.29	21.18
105527972	1	0	1	8.34	10.70	8.64
105528056	1	0	1	2.43	16.29	20.43
105528133	0	0	0	12.33	4.41	29.69
105528161	1	1	1	11.75	8.41	27.90
105528185	1	0	1	14.89	11.95	7.99
105528212	0	0	0	5.78	0.12	27.85
105528247	1	0	1	3.52	14.93	12.67
105528269	1	0	1	7.81	8.48	21.49
105528341	0	0	0	9.29	8.47	13.80
105528352	0	0	0	11.69	7.34	27.44
105528419	0	0	0	10.38	14.27	21.99
105528481	1	0	1	3.82	18.52	6.82
105528520	0	0	0	4.22	17.75	2.09
105528591	1	0	1	10.14	19.95	0.31
105528648	0	0	0	10.82	18.78	20.08
105528719	1	0	1	3.86	14.54	14.21
105528753	0	0	0	12.90	19.94	16.04
105528798	0	0	0	10.00	11.53	0.69
105529097	0	0	0	12.81	6.81	4.84
105529120	0	0	0	1.77	13.55	27.60
105529127	0	0	0	7.28	21.37	7.10
105529196	0	0	0	4.34	21.23	5.71
105529202	0	0	0	8.70	13.58	12.60
105529370	1	0	1	1.51	16.61	15.74
105529455	0	0	0	0.58	10.36	13.43
105529461	0	0	0	1.88	16.28	6.79
105529465	0	0	0	0.63	17.67	3.29
105529771	1	0	1	9.03	2.83	27.48
105529858	0	0	0	13.92	5.31	19.45
105529932	1	1	1	5.84	8.95	22.63
105530006	1	0	1	14.26	12.30	6.53
105530086	1	1	1	3.56	13.92	0.79
105530135	0	0	0	6.65	22.22	17.73
105530268	0	0	0	6.98	10.24	16.62
105530314	1	0	1	5.13	8.15	2.50
105530344	0	0	0	13.44	10.84	8.95
105530361	0	0	0	4.42	5.73	17.55
105530419	1	0	1	11.18	1.86	16.52
105530487	1	0	1	1.24	7.07	29.83
105530707	1	0	1	12.03	13.75	21.95
105530714	0	0	0	6.31	7.35	17.39
105530793	0	0	0	6.70	7.88	3.18
105530851	0	0	0	11.54	1.61	14.28
105530865	0	0	0	7.22	12.66	18.77
105531027	0	0	0	9.95	5.47	7.01
105531101	0	0	0	2.91	0.52	4.53
105531104	1	0	1	3.24	19.49	20.45
105531152	0	0	0	9.01	16.78	24.44
105531173	1	0	1	12.50	4.86	13.01
105531264	1	0	1	8.86	22.11	25.91
105531477	1	1	1	5.09	13.40	6.43
105531553	0	0	0	5.86	3.04	7.28
105531618	0	0	0	14.22	3.11	25.52
105531692	1	0	1	8.67	17.93	15.67
105531748	0	0	0	2.29	14.02	7.55
105531772	0	0	0	11.33	16.42	5.76
105531837	0	0	0	12.28	14.60	1.10
105531897	1	0	1	13.41	20.36	17.73
105531922	0	0	0	7.79	21.13	3.66
105531976	0	0	0	10.62	2.95	23.73
105532024	1	0	1	9.88	19.05	21.74
105532464	1	0	1	14.32	16.94	1.52
105532656	1	0	1	4.71	0.87	12.19
105532749	0	0	0	11.52	16.35	23.82
105532804	0	0	0	2.01	17.02	15.84
105532877	0	0	0	4.44	12.27	29.96
105532907	0	0	0	13.20	18.44	20.24
105532947	0	0	0	3.39	11.21	22.81
105532978	0	0	0	1.04	8.96	15.05
105533060	1	0	1	10.41	16.31	16.27
105533388	1	0	1	6.94	14.98	16.75
105533471	0	0	0	0.59	3.05	8.23
105533611	1	0	1	5.20	3.67	15.49
105533699	0	0	0	1.45	15.13	2.72
105533953	0	0	0	1.51	1.30	15.44
105533996	0	0	0	10.98	20.59	18.78
105534045	0	0	0	9.29	7.75	18.20
105534124	0	0	0	7.82	9.21	22.09
105534173	0	0	0	10.74	1.04	21.96
105534199	0	0	0	14.88	8.86	17.97
105534341	0	0	0	4.60	15.02	14.83
105534401	1	1	1	14.19	8.53	6.49
105534478	0	0	0	12.73	15.70	13.92
105534561	0	0	0	13.56	9.73	8.73
105534611	0	0	0	10.77	2.93	27.29
105534856	0	0	0	6.27	10.85	5.95
105534895	1	0	1	1.94	18.18	4.25
105534968	0	0	0	8.59	7.91	2.61
105534989	0	0	0	7.36	15.02	12.09
105534998	1	0	1	11.59	10.88	3.51
105535087	0	0	0	9.59	7.29	19.76
105535410	1	0	1	9.09	14.46	2.38
105535412	1	0	1	3.80	12.38	10.85
105535498	0	0	0	2.03	18.17	15.25
105535603	1	0	1	7.34	7.46	11.81
105535695	0	0	0	10.40	17.75	2.92
105535781	0	0	0	7.86	16.10	9.18
105536024	0	0	0	8.05	5.56	19.92
105536032	0	0	0	12.97	15.97	3.27
105536396	0	0	0	1.80	12.98	12.18
105536432	0	0	0	13.68	15.60	12.53
105536439	0	0	0	13.61	0.99	4.19
105536440	0	0	0	6.06	16.12	0.07
105536463	0	0	0	2.05	10.95	27.67
105536984	1	0	1	5.25	5.34	10.10
105537069	1	0	1	14.02	21.99	22.98
105537122	0	0	0	1.55	16.91	18.64
105537200	1	0	1	1.91	19.26	6.32
105537845	1	0	1	8.81	0.09	10.91
105537862	0	0	0	14.70	10.80	26.06
105537909	1	0	1	13.03	2.35	18.41
105537927	1	0	1	1.75	18.10	10.92
105537980	0	0	0	6.10	3.24	20.59
105538110	0	0	0	13.21	13.18	18.24
105538177	0	0	0	6.55	17.36	18.93
105538715	0	0	0	13.92	16.57	5.24
105538800	0	0	0	0.65	21.45	26.14
105538825	0	0	0	1.15	4.34	5.19
105538877	0	0	0	2.71	3.35	0.29
105539619	0	0	0	9.74	20.63	23.98
105539623	1	0	1	14.91	7.91	24.68
105539815	0	0	0	11.23	0.99	12.49
105539839	1	0	1	7.26	10.75	15.24
105540426	0	0	0	2.36	0.71	15.80
105540842	0	0	0	8.97	2.60	24.36
105540922	0	0	0	12.62	19.05	3.84
105540953	0	0	0	10.88	19.16	12.64
105541053	1	0	1	9.04	13.08	26.58
105541115	0	0	0	3.65	21.72	12.42
105541191	1	0	1	3.98	20.43	3.83
105541398	0	0	0	4.62	18.89	12.18
105541404	1	0	1	3.54	8.69	23.51
105541562	0	0	0	0.74	6.97	0.40
105541601	0	0	0	8.53	18.71	24.63
105541653	0	0	0	5.40	3.73	2.89
105541659	1	0	1	5.52	19.77	5.69
105541742	0	0	0	13.50	19.50	24.57
105541783	0	0	0	2.52	7.70	8.55
105541850	1	0	1	4.82	21.67	0.02
105541924	1	0	1	5.30	18.13	24.43
105542017	0	0	0	6.88	18.95	23.27
105542178	1	0	1	11.15	12.07	8.50
105542234	0	0	0	5.83	16.08	6.22
105542272	0	0	0	5.52	2.56	13.18
105542356	0	0	0	6.20	16.27	23.92
105542654	0	0	0	9.82	11.30	9.32
105542671	0	0	0	14.79	12.98	3.85
105542716	1	0	1	4.11	5.37	14.01
105542757	1	1	1	2.79	4.18	9.30
105542770	0	0	0	7.48	7.58	24.78
105542830	0	0	0	9.33	22.39	5.79
105543093	1	0	1	7.71	4.58	29.89
105543182	0	0	0	6.99	1.48	14.35
105543812	0	0	0	12.26	16.98	27.04
105543844	0	0	0	8.92	6.48	29.13
105543927	1	0	1	13.77	12.86	8.04
105543986	1	0	1	8.56	13.63	7.37
105544030	1	0	1	5.92	4.41	25.54
105544033	0	0	0	4.22	13.19	24.14
105544199	1	0	1	13.90	10.30	23.10
105544279	0	0	0	8.35	11.90	7.14
105544369	1	0	1	1.41	11.45	5.61
105544826	1	0	1	0.44	9.65	6.82
105545135	0	0	0	4.20	20.17	28.80
105545180	1	0	1	1.56	1.31	28.30
105545196	1	0	1	11.25	14.79	10.98
105545714	0	0	0	10.66	21.28	1.15
105545718	1	0	1	6.89	2.07	24.14
105545755	0	0	0	14.53	20.37	7.46
105546280	1	0	1	11.87	7.06	10.44
105546334	1	0	1	10.16	9.46	27.51
105546506	0	0	0	6.14	18.44	2.36
105546517	0	0	0	11.65	8.99	4.99
105546711	0	0	0	4.09	15.48	8.54
105546722	0	0	0	4.56	20.04	2.30
105547175	0	0	0	6.46	6.41	7.51
105547589	0	0	0	0.39	6.25	26.05
105547942	1	0	1	10.35	21.19	12.64
105548028	0	0	0	5.26	1.25	13.70
105548076	0	0	0	4.08	1.49	29.06
105548108	1	0	1	1.07	15.65	13.64
105548387	0	0	0	12.53	12.97	20.85
105548457	0	0	0	7.84	2.89	12.38
105548541	1	0	1	9.03	6.03	25.71
105548618	0	0	0	6.39	15.76	23.04
105548679	1	0	1	3.86	13.09	10.83
105548769	0	0	0	9.42	16.26	14.18
105548775	0	0	0	0.71	6.47	13.73
105549039	0	0	0	14.49	9.56	25.13
105549107	0	0	0	7.99	16.16	26.62
105549158	0	0	0	2.15	13.62	6.13
105549455	0	0	0	1.66	8.97	14.39
105549531	1	0	1	1.46	4.27	27.79
105549590	1	0	1	2.99	1.61	13.14
105549983	0	0	0	5.12	12.88	3.10
105550015	1	0	1	0.68	15.74	3.96
